Township,Date,Temp-Min,Temp-Max
T062R19W5,2019-09-30,-4.76,8.63
T062R19W5,2019-10-01,-1.41,9.00
T062R19W5,2019-10-02,3.14,16.72
T062R19W5,2019-10-03,0.45,16.41
T062R19W5,2019-10-04,4.86,11.72
T062R19W5,2019-10-05,6.13,13.62
T062R19W5,2019-10-06,0.68,15.86
T062R19W5,2019-10-07,-3.14,13.06
T062R19W5,2019-10-08,-5.00,-2.78
T062R19W5,2019-10-09,-9.27,1.89
T062R19W5,2019-10-10,-6.45,6.97
T062R19W5,2019-10-11,-5.46,12.67
T062R19W5,2019-10-12,-0.75,11.01
T062R19W5,2019-10-13,1.85,5.97
T062R19W5,2019-10-14,-1.37,2.03
T062R19W5,2019-10-15,-1.26,2.84
T062R19W5,2019-10-16,-0.70,11.53
T062R19W5,2019-10-17,2.92,13.61
T062R19W5,2019-10-18,0.23,12.34
T062R19W5,2019-10-19,-2.38,5.76
T062R19W5,2019-10-20,-1.50,7.78
T062R19W5,2019-10-21,-1.60,3.87
T062R19W5,2019-10-22,-0.35,6.71
T062R19W5,2019-10-23,-3.30,6.70
T062R19W5,2019-10-24,1.48,12.34
T062R19W5,2019-10-25,-0.23,4.47
T062R19W5,2019-10-26,-4.73,-0.02
T062R19W5,2019-10-27,-3.75,1.31
T062R19W5,2019-10-28,-14.25,-6.32
T062R19W5,2019-10-29,-15.28,0.54
T062R19W5,2019-10-30,-4.12,6.78
T062R19W5,2019-10-31,-1.15,3.97
T062R19W5,2019-11-01,-3.64,3.46
T062R19W5,2019-11-02,1.22,4.40
T062R19W5,2019-11-03,-1.24,1.69
T062R19W5,2019-11-04,-1.65,1.16
T062R19W5,2019-11-05,-16.78,-1.47
T062R19W5,2019-11-06,-18.51,-3.67
T062R19W5,2019-11-07,-9.86,4.33
T062R19W5,2019-11-08,-8.37,3.49
T062R19W5,2019-11-09,-14.36,-8.61
T062R19W5,2019-11-10,-18.73,-11.69
T062R19W5,2019-11-11,-16.27,-0.10
T062R19W5,2019-11-12,-2.75,1.55
T062R19W5,2019-11-13,-2.06,9.81
T062R19W5,2019-11-14,-4.77,2.20
T062R19W5,2019-11-15,-0.89,5.37
T062R19W5,2019-11-16,-2.86,4.73
T062R19W5,2019-11-17,1.77,14.16
T062R19W5,2019-11-18,-1.19,5.60
T062R19W5,2019-11-19,-4.92,2.00
T062R19W5,2019-11-20,-6.96,3.15
T062R19W5,2019-11-21,-0.69,10.01
T062R19W5,2019-11-22,-0.25,8.49
T062R19W5,2019-11-23,0.90,8.15
T062R19W5,2019-11-24,-0.73,1.77
T062R19W5,2019-11-25,-5.56,0.44
T062R19W5,2019-11-26,-13.56,-5.21
T062R19W5,2019-11-27,-15.46,-12.03
T062R19W5,2019-11-28,-15.93,-11.39
T062R19W5,2019-11-29,-14.56,-9.17
T062R19W5,2019-11-30,-15.79,-8.46
T062R19W5,2019-12-01,-11.96,1.24
T062R19W5,2019-12-02,-14.19,3.59
T062R19W5,2019-12-03,-1.83,3.86
T062R19W5,2019-12-04,-8.49,-0.75
T062R19W5,2019-12-05,-10.36,-3.97
T062R19W5,2019-12-06,-12.23,-3.59
T062R19W5,2019-12-07,-11.28,-5.39
T062R19W5,2019-12-08,-13.86,-2.96
T062R19W5,2019-12-09,-9.26,-4.94
T062R19W5,2019-12-10,-11.77,-4.29
T062R19W5,2019-12-11,-14.25,-10.55
T062R19W5,2019-12-12,-15.57,-10.13
T062R19W5,2019-12-13,-16.84,-13.75
T062R19W5,2019-12-14,-15.86,-2.81
T062R19W5,2019-12-15,-8.07,-4.80
T062R19W5,2019-12-16,-15.67,-3.49
T062R19W5,2019-12-17,-5.06,2.62
T062R19W5,2019-12-18,-10.08,1.69
T062R19W5,2019-12-19,-10.79,-2.92
T062R19W5,2019-12-20,-10.32,-0.78
T062R19W5,2019-12-21,-10.49,-3.50
T062R19W5,2019-12-22,-13.04,-0.13
T062R19W5,2019-12-23,-14.66,-2.67
T062R19W5,2019-12-24,-15.95,-2.08
T062R19W5,2019-12-25,-16.01,-1.74
T062R19W5,2019-12-26,-9.35,-0.53
T062R19W5,2019-12-27,-7.44,1.90
T062R19W5,2019-12-28,-12.58,1.27
T062R19W5,2019-12-29,-9.45,3.48
T062R19W5,2019-12-30,-9.95,2.70
T062R19W5,2019-12-31,-1.34,6.33
T066R10W5,2011-01-01,-22.84,-1.80
T066R10W5,2011-01-02,-9.36,-1.40
T066R10W5,2011-01-03,-12.34,-2.23
T066R10W5,2011-01-04,-9.89,-0.51
T066R10W5,2011-01-05,-6.10,1.09
T066R10W5,2011-01-06,-7.16,2.32
T066R10W5,2011-01-07,-11.94,-4.54
T066R10W5,2011-01-08,-14.61,-6.18
T066R10W5,2011-01-09,-17.17,-14.91
T066R10W5,2011-01-10,-24.98,-15.59
T066R10W5,2011-01-11,-30.87,-20.22
T066R10W5,2011-01-12,-26.91,-19.81
T066R10W5,2011-01-13,-26.57,-21.33
T066R10W5,2011-01-14,-27.41,-24.39
T066R10W5,2011-01-15,-26.88,-23.45
T066R10W5,2011-01-16,-25.07,-22.36
T066R10W5,2011-01-17,-27.51,-18.74
T066R10W5,2011-01-18,-28.36,-5.28
T066R10W5,2011-01-19,-16.89,-5.95
T066R10W5,2011-01-20,-16.68,0.71
T066R10W5,2011-01-21,-10.96,-3.34
T066R10W5,2011-01-22,-14.03,4.21
T066R10W5,2011-01-23,-5.38,5.35
T066R10W5,2011-01-24,-7.94,4.60
T066R10W5,2011-01-25,,
T066R10W5,2011-01-26,-3.47,7.58
T066R10W5,2011-01-27,-0.60,9.78
T066R10W5,2011-01-28,-11.36,0.66
T066R10W5,2011-01-29,-19.62,-13.61
T066R10W5,2011-01-30,-29.38,-16.66
T066R10W5,2011-01-31,-34.87,-19.64
T066R10W5,2011-02-01,-32.65,-6.83
T066R10W5,2011-02-02,-13.33,8.25
T066R10W5,2011-02-03,-2.07,7.02
T066R10W5,2011-02-04,-0.83,8.12
T066R10W5,2011-02-05,-9.95,1.59
T066R10W5,2011-02-06,-20.93,-10.99
T066R10W5,2011-02-07,-21.53,-11.94
T066R10W5,2011-02-08,-25.49,-7.53
T066R10W5,2011-02-09,-23.46,0.06
T066R10W5,2011-02-10,-4.19,5.05
T066R10W5,2011-02-11,-2.50,5.13
T066R10W5,2011-02-12,-3.29,6.14
T066R10W5,2011-02-13,-3.28,5.37
T066R10W5,2011-02-14,-7.22,5.01
T066R10W5,2011-02-15,-19.56,-4.82
T066R10W5,2011-02-16,-26.10,-18.64
T066R10W5,2011-02-17,-23.01,-18.20
T066R10W5,2011-02-18,-29.73,-16.60
T066R10W5,2011-02-19,-34.52,-14.15
T066R10W5,2011-02-20,-30.41,-12.66
T066R10W5,2011-02-21,-24.73,1.25
T066R10W5,2011-02-22,-17.89,-8.04
T066R10W5,2011-02-23,-23.77,-15.74
T066R10W5,2011-02-24,-29.67,-18.05
T066R10W5,2011-02-25,-28.68,-6.00
T066R10W5,2011-02-26,-10.57,-2.01
T066R10W5,2011-02-27,-19.24,-7.87
T066R10W5,2011-02-28,-27.66,-20.90
T066R10W5,2011-03-01,-33.38,-19.28
T066R10W5,2011-03-02,-30.64,-21.47
T066R10W5,2011-03-03,-25.00,-13.40
T066R10W5,2011-03-04,-22.46,-11.59
T066R10W5,2011-03-05,-22.14,-12.89
T066R10W5,2011-03-06,-24.13,-11.95
T066R10W5,2011-03-07,,
T066R10W5,2011-03-08,-27.86,-5.58
T066R10W5,2011-03-09,,
T066R10W5,2011-03-10,-18.41,-8.78
T066R10W5,2011-03-11,-24.91,-13.80
T066R10W5,2011-03-12,-24.43,-11.45
T066R10W5,2011-03-13,-19.59,2.26
T066R10W5,2011-03-14,-7.11,5.84
T066R10W5,2011-03-15,-10.58,1.14
T066R10W5,2011-03-16,-6.71,-2.19
T066R10W5,2011-03-17,-7.75,6.52
T066R10W5,2011-03-18,-4.97,6.43
T066R10W5,2011-03-19,,
T066R10W5,2011-03-20,-4.62,-1.36
T066R10W5,2011-03-21,-4.39,-1.89
T066R10W5,2011-03-22,-4.21,-0.92
T066R10W5,2011-03-23,-5.00,-1.63
T066R10W5,2011-03-24,-6.08,-2.58
T066R10W5,2011-03-25,-8.38,-3.69
T066R10W5,2011-03-26,-9.28,-4.08
T066R10W5,2011-03-27,-7.60,-2.66
T066R10W5,2011-03-28,-5.58,1.02
T066R10W5,2011-03-29,-8.05,3.24
T066R10W5,2011-03-30,-4.19,9.37
T066R10W5,2011-03-31,-1.39,9.00
T066R10W5,2011-04-01,-1.16,8.21
T066R10W5,2011-04-02,-8.23,8.42
T066R10W5,2011-04-03,-8.56,9.55
T066R10W5,2011-04-04,-4.69,8.45
T066R10W5,2011-04-05,-9.29,8.58
T066R10W5,2011-04-06,-7.19,7.58
T066R10W5,2011-04-07,-9.91,6.68
T066R10W5,2011-04-08,-9.81,11.25
T066R10W5,2011-04-09,-3.09,12.26
T066R10W5,2011-04-10,-5.31,11.20
T066R10W5,2011-04-11,-5.03,12.25
T066R10W5,2011-04-12,-3.74,6.87
T066R10W5,2011-04-13,-9.93,4.82
T066R10W5,2011-04-14,-2.23,1.78
T066R10W5,2011-04-15,-3.15,1.10
T066R10W5,2011-04-16,-6.25,0.67
T066R10W5,2011-04-17,-12.00,5.26
T066R10W5,2011-04-18,-12.78,7.13
T066R10W5,2011-04-19,-10.75,6.07
T066R10W5,2011-04-20,-10.13,7.30
T066R10W5,2011-04-21,-9.47,9.40
T066R10W5,2011-04-22,-7.98,8.33
T066R10W5,2011-04-23,-6.33,9.31
T066R10W5,2011-04-24,-5.03,13.47
T066R10W5,2011-04-25,-6.05,14.11
T066R10W5,2011-04-26,-2.44,13.87
T066R10W5,2011-04-27,-1.34,12.35
T066R10W5,2011-04-28,-0.17,5.70
T066R10W5,2011-04-29,-2.50,11.66
T066R10W5,2011-04-30,-0.97,10.34
T066R10W5,2011-05-01,-3.65,13.02
T066R10W5,2011-05-02,0.37,14.94
T066R10W5,2011-05-03,2.06,9.86
T066R10W5,2011-05-04,0.25,12.39
T066R10W5,2011-05-05,-0.24,10.13
T066R10W5,2011-05-06,0.51,12.18
T066R10W5,2011-05-07,0.27,11.96
T066R10W5,2011-05-08,0.38,13.26
T066R10W5,2011-05-09,-0.50,16.51
T066R10W5,2011-05-10,2.63,17.94
T066R10W5,2011-05-11,3.35,19.40
T066R10W5,2011-05-12,5.40,20.29
T066R10W5,2011-05-13,0.33,13.87
T066R10W5,2011-05-14,3.44,17.95
T066R10W5,2011-05-15,5.26,16.83
T066R10W5,2011-05-16,3.49,21.50
T066R10W5,2011-05-17,5.30,19.19
T066R10W5,2011-05-18,2.83,16.01
T066R10W5,2011-05-19,4.48,19.53
T066R10W5,2011-05-20,6.29,21.80
T066R10W5,2011-05-21,7.81,22.80
T066R10W5,2011-05-22,8.34,20.68
T066R10W5,2011-05-23,2.21,7.75
T066R10W5,2011-05-24,1.43,10.54
T066R10W5,2011-05-25,2.95,11.35
T066R10W5,2011-05-26,3.66,14.99
T066R10W5,2011-05-27,3.88,18.60
T066R10W5,2011-05-28,1.42,15.38
T066R10W5,2011-05-29,0.58,17.70
T066R10W5,2011-05-30,3.18,16.81
T066R10W5,2011-05-31,3.57,17.68
T066R10W5,2011-06-01,5.67,19.64
T066R10W5,2011-06-02,5.36,20.16
T066R10W5,2011-06-03,1.94,2.71
T066R10W5,2011-06-04,-3.16,9.83
T066R10W5,2011-06-05,-1.70,13.65
T066R10W5,2011-06-06,2.25,16.43
T066R10W5,2011-06-07,3.55,16.74
T066R10W5,2011-06-08,5.27,14.13
T066R10W5,2011-06-09,3.54,22.45
T066R10W5,2011-06-10,8.56,20.08
T066R10W5,2011-06-11,3.74,19.18
T066R10W5,2011-06-12,4.33,16.28
T066R10W5,2011-06-13,3.59,20.70
T066R10W5,2011-06-14,8.35,11.16
T066R10W5,2011-06-15,6.25,10.13
T066R10W5,2011-06-16,7.53,11.95
T066R10W5,2011-06-17,7.89,16.36
T066R10W5,2011-06-18,6.00,12.24
T066R10W5,2011-06-19,7.98,15.35
T066R10W5,2011-06-20,8.11,13.77
T066R10W5,2011-06-21,5.84,20.83
T066R10W5,2011-06-22,7.33,22.89
T066R10W5,2011-06-23,9.55,24.21
T066R10W5,2011-06-24,7.81,11.75
T066R10W5,2011-06-25,1.65,10.31
T066R10W5,2011-06-26,6.29,18.53
T066R10W5,2011-06-27,6.07,20.84
T066R10W5,2011-06-28,8.04,20.95
T066R10W5,2011-06-29,8.38,20.38
T066R10W5,2011-06-30,6.81,16.66
T066R10W5,2011-07-01,4.12,16.19
T066R10W5,2011-07-02,5.45,19.59
T066R10W5,2011-07-03,8.37,16.76
T066R10W5,2011-07-04,4.88,18.15
T066R10W5,2011-07-05,6.47,22.18
T066R10W5,2011-07-06,9.35,23.15
T066R10W5,2011-07-07,10.04,20.73
T066R10W5,2011-07-08,9.06,11.00
T066R10W5,2011-07-09,5.83,15.48
T066R10W5,2011-07-10,8.10,13.37
T066R10W5,2011-07-11,8.67,16.42
T066R10W5,2011-07-12,8.89,12.83
T066R10W5,2011-07-13,9.88,16.20
T066R10W5,2011-07-14,10.58,19.63
T066R10W5,2011-07-15,8.12,13.48
T066R10W5,2011-07-16,8.06,19.05
T066R10W5,2011-07-17,8.97,22.87
T066R10W5,2011-07-18,12.18,23.06
T066R10W5,2011-07-19,9.21,21.55
T066R10W5,2011-07-20,7.22,16.42
T066R10W5,2011-07-21,6.19,18.10
T066R10W5,2011-07-22,7.22,11.71
T066R10W5,2011-07-23,5.53,12.59
T066R10W5,2011-07-24,6.11,21.17
T066R10W5,2011-07-25,9.41,23.67
T066R10W5,2011-07-26,10.26,19.61
T066R10W5,2011-07-27,8.06,18.59
T066R10W5,2011-07-28,7.67,18.30
T066R10W5,2011-07-29,7.34,16.34
T066R10W5,2011-07-30,6.19,21.79
T066R10W5,2011-07-31,8.45,17.27
T066R10W5,2011-08-01,5.41,18.03
T066R10W5,2011-08-02,6.18,21.08
T066R10W5,2011-08-03,9.25,20.02
T066R10W5,2011-08-04,7.28,23.29
T066R10W5,2011-08-05,9.89,24.54
T066R10W5,2011-08-06,10.37,15.86
T066R10W5,2011-08-07,6.12,16.06
T066R10W5,2011-08-08,6.55,22.20
T066R10W5,2011-08-09,11.21,22.98
T066R10W5,2011-08-10,11.14,20.76
T066R10W5,2011-08-11,9.23,22.02
T066R10W5,2011-08-12,9.93,23.33
T066R10W5,2011-08-13,9.05,22.43
T066R10W5,2011-08-14,8.77,17.35
T066R10W5,2011-08-15,5.06,15.10
T066R10W5,2011-08-16,3.73,17.53
T066R10W5,2011-08-17,4.95,14.69
T066R10W5,2011-08-18,3.68,15.11
T066R10W5,2011-08-19,4.40,16.00
T066R10W5,2011-08-20,6.37,21.76
T066R10W5,2011-08-21,8.88,26.69
T066R10W5,2011-08-22,13.07,23.48
T066R10W5,2011-08-23,7.29,18.27
T066R10W5,2011-08-24,5.68,22.29
T066R10W5,2011-08-25,4.33,17.36
T066R10W5,2011-08-26,4.25,21.28
T066R10W5,2011-08-27,6.38,24.14
T066R10W5,2011-08-28,6.17,23.45
T066R10W5,2011-08-29,7.86,17.30
T066R10W5,2011-08-30,6.29,16.33
T066R10W5,2011-08-31,3.83,15.09
T066R10W5,2011-09-01,1.63,16.62
T066R10W5,2011-09-02,4.50,15.31
T066R10W5,2011-09-03,2.42,18.24
T066R10W5,2011-09-04,6.41,23.30
T066R10W5,2011-09-05,8.64,22.95
T066R10W5,2011-09-06,4.74,24.86
T066R10W5,2011-09-07,8.76,27.59
T066R10W5,2011-09-08,12.74,28.82
T066R10W5,2011-09-09,12.86,28.44
T066R10W5,2011-09-10,9.77,22.64
T066R10W5,2011-09-11,6.50,11.64
T066R10W5,2011-09-12,1.80,15.47
T066R10W5,2011-09-13,-1.14,9.77
T066R10W5,2011-09-14,-1.92,15.15
T066R10W5,2011-09-15,0.70,17.54
T066R10W5,2011-09-16,8.00,13.03
T066R10W5,2011-09-17,4.39,15.11
T066R10W5,2011-09-18,-1.73,15.80
T066R10W5,2011-09-19,-0.64,14.85
T066R10W5,2011-09-20,-0.78,18.00
T066R10W5,2011-09-21,-0.41,20.89
T066R10W5,2011-09-22,7.80,17.37
T066R10W5,2011-09-23,5.41,27.79
T066R10W5,2011-09-24,1.83,20.38
T066R10W5,2011-09-25,1.22,17.75
T066R10W5,2011-09-26,7.57,17.17
T066R10W5,2011-09-27,-0.04,18.89
T066R10W5,2011-09-28,-0.98,12.93
T066R10W5,2011-09-29,-5.33,15.93
T066R10W5,2011-09-30,-0.40,18.24
T066R10W5,2011-10-01,4.74,10.74
T066R10W5,2011-10-02,3.81,7.58
T066R10W5,2011-10-03,3.95,10.22
T066R10W5,2011-10-04,5.73,9.63
T066R10W5,2011-10-05,4.47,8.18
T066R10W5,2011-10-06,6.02,9.73
T066R10W5,2011-10-07,0.89,12.35
T066R10W5,2011-10-08,-0.39,12.80
T066R10W5,2011-10-09,0.06,15.72
T066R10W5,2011-10-10,-1.36,14.01
T066R10W5,2011-10-11,2.50,14.13
T066R10W5,2011-10-12,1.04,12.00
T066R10W5,2011-10-13,2.67,8.02
T066R10W5,2011-10-14,-0.81,10.12
T066R10W5,2011-10-15,-3.87,9.42
T066R10W5,2011-10-16,-6.37,11.38
T066R10W5,2011-10-17,-3.66,13.58
T066R10W5,2011-10-18,-1.36,17.63
T066R10W5,2011-10-19,1.36,14.51
T066R10W5,2011-10-20,-0.67,9.03
T066R10W5,2011-10-21,-5.44,9.09
T066R10W5,2011-10-22,-1.68,11.47
T066R10W5,2011-10-23,-2.10,10.31
T066R10W5,2011-10-24,-3.06,9.18
T066R10W5,2011-10-25,-3.65,8.00
T066R10W5,2011-10-26,-7.73,4.65
T066R10W5,2011-10-27,-1.32,7.90
T066R10W5,2011-10-28,-4.88,4.15
T066R10W5,2011-10-29,-1.86,8.91
T066R10W5,2011-10-30,-1.55,13.92
T066R10W5,2011-10-31,-2.43,8.27
T066R10W5,2011-11-01,-2.76,7.16
T066R10W5,2011-11-02,-4.17,8.33
T066R10W5,2011-11-03,-6.46,3.81
T066R10W5,2011-11-04,-12.77,-1.91
T066R10W5,2011-11-05,-14.41,2.46
T066R10W5,2011-11-06,-11.85,3.29
T066R10W5,2011-11-07,-9.46,6.44
T066R10W5,2011-11-08,-5.05,4.41
T066R10W5,2011-11-09,-10.40,1.33
T066R10W5,2011-11-10,-3.22,8.96
T066R10W5,2011-11-11,-0.57,2.56
T066R10W5,2011-11-12,-2.73,0.27
T066R10W5,2011-11-13,-3.35,1.54
T066R10W5,2011-11-14,-8.56,-1.44
T066R10W5,2011-11-15,-12.65,-4.36
T066R10W5,2011-11-16,-12.48,-3.82
T066R10W5,2011-11-17,-14.56,-8.72
T066R10W5,2011-11-18,-17.52,-14.91
T066R10W5,2011-11-19,-20.64,-17.27
T066R10W5,2011-11-20,-23.51,-15.60
T066R10W5,2011-11-21,-23.32,-14.94
T066R10W5,2011-11-22,-20.46,-3.71
T066R10W5,2011-11-23,-11.17,-0.66
T066R10W5,2011-11-24,-11.31,-2.53
T066R10W5,2011-11-25,-9.15,0.70
T066R10W5,2011-11-26,-12.03,0.33
T066R10W5,2011-11-27,-5.02,5.92
T066R10W5,2011-11-28,-10.33,0.69
T066R10W5,2011-11-29,-6.05,2.40
T066R10W5,2011-11-30,-7.55,-0.70
T066R10W5,2011-12-01,-10.25,6.40
T066R10W5,2011-12-02,-5.23,2.43
T066R10W5,2011-12-03,-5.97,-0.41
T066R10W5,2011-12-04,-9.83,-3.77
T066R10W5,2011-12-05,-9.42,7.33
T066R10W5,2011-12-06,-4.45,8.47
T066R10W5,2011-12-07,-14.62,-5.78
T066R10W5,2011-12-08,-19.82,-9.01
T066R10W5,2011-12-09,-12.47,4.55
T066R10W5,2011-12-10,-7.01,3.90
T066R10W5,2011-12-11,-12.31,-3.09
T066R10W5,2011-12-12,-17.10,-7.52
T066R10W5,2011-12-13,-11.80,-1.55
T066R10W5,2011-12-14,-12.61,-2.04
T066R10W5,2011-12-15,-14.14,-6.26
T066R10W5,2011-12-16,-12.80,0.37
T066R10W5,2011-12-17,-5.88,4.34
T066R10W5,2011-12-18,-7.83,0.18
T066R10W5,2011-12-19,-10.17,4.30
T066R10W5,2011-12-20,-2.06,6.75
T066R10W5,2011-12-21,-5.91,-0.56
T066R10W5,2011-12-22,-7.91,2.26
T066R10W5,2011-12-23,-8.38,6.28
T066R10W5,2011-12-24,-2.76,6.18
T066R10W5,2011-12-25,-3.26,6.38
T066R10W5,2011-12-26,-4.64,4.08
T066R10W5,2011-12-27,-6.65,1.64
T066R10W5,2011-12-28,-9.85,-2.23
T066R10W5,2011-12-29,-10.07,3.72
T066R10W5,2011-12-30,-11.51,-2.53
T066R10W5,2011-12-31,-12.10,-3.61
T066R10W5,2012-01-01,-21.28,-8.28
T066R10W5,2012-01-02,-11.79,0.36
T066R10W5,2012-01-03,-6.03,1.62
T066R10W5,2012-01-04,-2.65,6.54
T066R10W5,2012-01-05,-2.51,5.84
T066R10W5,2012-01-06,-9.03,-1.19
T066R10W5,2012-01-07,-13.62,0.23
T066R10W5,2012-01-08,-2.27,7.80
T066R10W5,2012-01-09,-4.44,9.02
T066R10W5,2012-01-10,-17.30,-1.36
T066R10W5,2012-01-11,-20.66,-1.86
T066R10W5,2012-01-12,-8.97,-0.78
T066R10W5,2012-01-13,-9.32,0.88
T066R10W5,2012-01-14,-16.71,-5.76
T066R10W5,2012-01-15,-27.34,-17.81
T066R10W5,2012-01-16,-35.77,-27.66
T066R10W5,2012-01-17,-38.43,-28.05
T066R10W5,2012-01-18,-33.77,-23.04
T066R10W5,2012-01-19,-27.76,-16.14
T066R10W5,2012-01-20,-28.58,-18.48
T066R10W5,2012-01-21,-20.84,-14.64
T066R10W5,2012-01-22,-18.48,-2.28
T066R10W5,2012-01-23,-14.46,0.96
T066R10W5,2012-01-24,-14.58,-2.02
T066R10W5,2012-01-25,-12.08,2.06
T066R10W5,2012-01-26,-15.32,-2.14
T066R10W5,2012-01-27,-10.06,-1.82
T066R10W5,2012-01-28,-13.38,-5.62
T066R10W5,2012-01-29,-7.37,2.49
T066R10W5,2012-01-30,-6.69,3.38
T066R10W5,2012-01-31,-10.51,4.11
T066R10W5,2012-02-01,-12.36,2.45
T066R10W5,2012-02-02,-13.62,2.43
T066R10W5,2012-02-03,-8.30,10.38
T066R10W5,2012-02-04,-8.24,10.79
T066R10W5,2012-02-05,-12.05,3.72
T066R10W5,2012-02-06,-18.39,-3.22
T066R10W5,2012-02-07,-21.31,-2.23
T066R10W5,2012-02-08,-21.12,2.71
T066R10W5,2012-02-09,-20.99,-5.22
T066R10W5,2012-02-10,-26.67,-10.68
T066R10W5,2012-02-11,-26.37,-5.50
T066R10W5,2012-02-12,-14.48,5.33
T066R10W5,2012-02-13,-8.75,0.78
T066R10W5,2012-02-14,-13.32,-1.23
T066R10W5,2012-02-15,-13.68,0.62
T066R10W5,2012-02-16,-15.56,4.07
T066R10W5,2012-02-17,-10.83,5.24
T066R10W5,2012-02-18,-15.50,-1.22
T066R10W5,2012-02-19,-9.75,-2.97
T066R10W5,2012-02-20,-11.49,-0.69
T066R10W5,2012-02-21,-12.64,2.72
T066R10W5,2012-02-22,-8.92,0.43
T066R10W5,2012-02-23,-10.25,-1.22
T066R10W5,2012-02-24,-12.13,-6.15
T066R10W5,2012-02-25,-15.25,-10.99
T066R10W5,2012-02-26,-21.47,-11.80
T066R10W5,2012-02-27,-23.00,-4.90
T066R10W5,2012-02-28,-17.95,1.39
T066R10W5,2012-02-29,-17.22,-3.20
T066R10W5,2012-03-01,-14.41,-5.73
T066R10W5,2012-03-02,-19.23,-1.72
T066R10W5,2012-03-03,-10.14,1.22
T066R10W5,2012-03-04,-9.65,0.07
T066R10W5,2012-03-05,-11.37,-3.21
T066R10W5,2012-03-06,-15.63,-4.23
T066R10W5,2012-03-07,-11.95,2.63
T066R10W5,2012-03-08,-4.81,5.26
T066R10W5,2012-03-09,-2.47,9.58
T066R10W5,2012-03-10,-5.34,4.82
T066R10W5,2012-03-11,-8.15,5.24
T066R10W5,2012-03-12,-5.75,4.90
T066R10W5,2012-03-13,-11.72,1.77
T066R10W5,2012-03-14,-9.87,3.36
T066R10W5,2012-03-15,-12.41,4.39
T066R10W5,2012-03-16,-9.11,6.57
T066R10W5,2012-03-17,-7.83,2.26
T066R10W5,2012-03-18,-9.79,1.62
T066R10W5,2012-03-19,-14.61,1.86
T066R10W5,2012-03-20,-16.32,-1.87
T066R10W5,2012-03-21,-12.90,3.26
T066R10W5,2012-03-22,-12.53,-3.49
T066R10W5,2012-03-23,-10.09,-4.18
T066R10W5,2012-03-24,-14.64,2.50
T066R10W5,2012-03-25,-14.24,4.79
T066R10W5,2012-03-26,-8.33,7.63
T066R10W5,2012-03-27,-8.40,6.56
T066R10W5,2012-03-28,-2.68,2.05
T066R10W5,2012-03-29,-3.50,11.23
T066R10W5,2012-03-30,-4.75,6.07
T066R10W5,2012-03-31,-4.95,6.25
T066R10W5,2012-04-01,-4.90,4.71
T066R10W5,2012-04-02,-8.16,8.77
T066R10W5,2012-04-03,-3.28,9.05
T066R10W5,2012-04-04,-3.56,7.13
T066R10W5,2012-04-05,-5.00,1.27
T066R10W5,2012-04-06,-7.00,2.46
T066R10W5,2012-04-07,-9.05,5.79
T066R10W5,2012-04-08,-7.61,5.37
T066R10W5,2012-04-09,-8.65,6.40
T066R10W5,2012-04-10,-8.36,7.29
T066R10W5,2012-04-11,-1.64,10.37
T066R10W5,2012-04-12,-1.63,10.17
T066R10W5,2012-04-13,-1.77,2.21
T066R10W5,2012-04-14,-5.75,-1.63
T066R10W5,2012-04-15,-8.61,1.38
T066R10W5,2012-04-16,-7.96,6.07
T066R10W5,2012-04-17,-7.57,5.05
T066R10W5,2012-04-18,-6.11,6.16
T066R10W5,2012-04-19,-3.57,11.40
T066R10W5,2012-04-20,-1.36,9.91
T066R10W5,2012-04-21,-1.83,10.93
T066R10W5,2012-04-22,-0.94,12.90
T066R10W5,2012-04-23,1.40,11.54
T066R10W5,2012-04-24,0.78,9.30
T066R10W5,2012-04-25,-0.87,1.67
T066R10W5,2012-04-26,-2.75,0.41
T066R10W5,2012-04-27,-2.00,9.06
T066R10W5,2012-04-28,1.52,13.22
T066R10W5,2012-04-29,1.78,9.75
T066R10W5,2012-04-30,0.30,10.15
T066R10W5,2012-05-01,-0.10,9.83
T066R10W5,2012-05-02,-0.39,10.16
T066R10W5,2012-05-03,0.61,4.48
T066R10W5,2012-05-04,1.24,10.26
T066R10W5,2012-05-05,-0.21,10.95
T066R10W5,2012-05-06,0.54,12.13
T066R10W5,2012-05-07,4.65,17.19
T066R10W5,2012-05-08,0.26,19.55
T066R10W5,2012-05-09,-4.44,8.48
T066R10W5,2012-05-10,-2.44,6.39
T066R10W5,2012-05-11,-0.10,11.89
T066R10W5,2012-05-12,4.15,18.51
T066R10W5,2012-05-13,2.55,20.09
T066R10W5,2012-05-14,3.50,16.16
T066R10W5,2012-05-15,4.84,20.39
T066R10W5,2012-05-16,-2.33,12.98
T066R10W5,2012-05-17,-3.09,10.93
T066R10W5,2012-05-18,-4.14,8.32
T066R10W5,2012-05-19,-2.05,9.27
T066R10W5,2012-05-20,3.29,15.87
T066R10W5,2012-05-21,4.97,18.06
T066R10W5,2012-05-22,0.86,6.28
T066R10W5,2012-05-23,0.33,5.60
T066R10W5,2012-05-24,3.16,10.77
T066R10W5,2012-05-25,3.72,14.92
T066R10W5,2012-05-26,3.24,17.58
T066R10W5,2012-05-27,4.01,17.01
T066R10W5,2012-05-28,5.27,17.99
T066R10W5,2012-05-29,5.30,18.45
T066R10W5,2012-05-30,5.70,14.67
T066R10W5,2012-05-31,6.35,17.11
