Township,Date,Air Temp. Avg. (°C),Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Precip. Accumulated (mm),Relative Humidity Avg. (%),Modelled Snow Water Equiv. (mm),Incoming Solar Rad. Total (MJ/m2),Wind Speed 10 m Avg. (km/h)
T066R10W5,2015-01-15,-3.11,-5.54,-0.68,0.08,3067.57,94.32,143.74,,11.17
T066R10W5,2015-01-16,-0.825,-3.94,2.29,1.34,3068.91,70.07,145.33,,21.66
T066R10W5,2015-01-17,-1.595,-4.22,1.03,0.32,3069.23,64.34,145.68,,21.06
T066R10W5,2015-01-18,-2.65,-6.14,0.84,0.08,3069.31,70.36,145.76,,10.57
T066R10W5,2015-01-19,-1.78,-3.18,-0.38,2.92,3072.23,82.00,149.24,,20.00
T066R10W5,2015-01-20,-3.855,-6.54,-1.17,2.37,3074.60,79.99,152.06,,16.49
T066R10W5,2015-01-21,-1.395,-6.74,3.95,2.05,3076.65,73.60,154.50,,25.55
T066R10W5,2015-01-22,3.17,0.59,5.75,4.19,3080.84,65.67,158.65,,25.28
T066R10W5,2015-01-23,2.82,-0.37,6.01,3.00,3083.84,71.39,161.62,,18.39
T066R10W5,2015-01-24,1.545,-0.38,3.47,3.16,3087.00,65.15,165.37,,21.31
T066R10W5,2015-01-25,2.545,-1.17,6.26,4.35,3091.35,66.95,169.68,,23.83
T066R10W5,2015-01-26,1.245,-1.68,4.17,0.95,3092.30,91.01,170.78,,10.46
T066R10W5,2015-01-27,-1.68,-3.27,-0.09,3.71,3096.01,97.92,175.19,,9.28
T066R10W5,2015-01-28,-5.75,-9.25,-2.25,0.16,3096.17,91.03,175.35,,14.78
T066R10W5,2015-01-29,-4.175,-9.15,0.80,0.55,3096.72,83.31,175.98,,15.19
T066R10W5,2015-01-30,-10.235,-17.48,-2.99,0.79,3097.51,88.41,176.89,,11.21
T066R10W5,2015-01-31,-17.665,-20.47,-14.86,0.63,3098.14,84.27,177.63,,5.54
T066R10W5,2015-02-01,-14.865,-18.38,-11.35,0.00,3098.14,85.48,177.60,,10.89
T066R10W5,2015-02-02,-18.61,-22.27,-14.95,1.94,3100.08,83.61,179.91,,5.67
T066R10W5,2015-02-03,-18.55,-22.54,-14.56,0.00,3100.08,81.04,179.89,,13.67
T066R10W5,2015-02-04,-11.51,-18.44,-4.58,3.05,3103.13,80.02,183.52,,18.92
T066R10W5,2015-02-05,-17.255,-23.22,-11.29,7.77,3110.90,81.79,192.82,,14.63
T066R10W5,2015-02-06,-23.71,-24.58,-22.84,2.13,3113.03,79.42,195.35,,15.55
T066R10W5,2015-02-07,-15.775,-23.80,-7.75,0.93,3113.96,83.44,196.43,,12.20
T066R10W5,2015-02-08,-15.285,-17.15,-13.42,0.93,3114.89,85.49,197.50,,7.99
T066R10W5,2015-02-09,-17.22,-19.56,-14.88,0.19,3115.08,84.35,197.69,,3.31
T066R10W5,2015-02-10,-15.105,-18.42,-11.79,0.37,3115.45,84.47,198.10,,6.48
T066R10W5,2015-02-11,-13.45,-20.35,-6.55,0.56,3116.01,84.38,198.72,,11.22
T066R10W5,2015-02-12,0.345,-3.39,4.08,2.22,3118.23,92.23,201.30,,17.54
T066R10W5,2015-02-13,-3.225,-8.09,1.64,3.42,3121.65,95.67,205.33,,8.62
T066R10W5,2015-02-14,-3.365,-9.00,2.27,0.46,3122.11,80.93,205.81,,18.36
T066R10W5,2015-02-15,-1.08,-3.18,1.02,0.65,3122.76,73.79,206.50,,16.12
T066R10W5,2015-02-16,-7.49,-11.51,-3.47,0.19,3122.95,87.47,206.65,,12.45
T066R10W5,2015-02-17,-8.44,-13.12,-3.76,0.74,3123.69,91.66,207.47,,9.55
T066R10W5,2015-02-18,0.76,-3.85,5.37,0.00,3123.69,80.18,207.36,,10.05
T066R10W5,2015-02-19,0.76,-1.44,2.96,10.73,3134.42,79.83,220.13,,22.85
T066R10W5,2015-02-20,-4.82,-8.18,-1.46,5.92,3140.34,91.55,227.14,,15.17
T066R10W5,2015-02-21,-11.545,-16.84,-6.25,0.09,3140.43,85.17,227.19,,8.25
T066R10W5,2015-02-22,-4.055,-11.82,3.71,0.28,3140.71,76.81,227.42,,16.17
T066R10W5,2015-02-23,3.925,-0.21,8.06,0.37,3141.08,69.53,227.65,,22.54
T066R10W5,2015-02-24,-5.76,-15.34,3.82,9.34,3150.42,79.50,238.77,,23.17
T066R10W5,2015-02-25,-16.28,-20.86,-11.70,0.00,3150.42,77.82,238.71,,10.15
T066R10W5,2015-02-26,-14.34,-21.04,-7.64,0.09,3150.51,79.59,238.75,,8.75
T066R10W5,2015-02-27,-12.955,-15.75,-10.16,1.20,3151.71,80.65,240.12,,12.12
T066R10W5,2015-02-28,-9.58,-13.30,-5.86,0.28,3151.99,78.30,240.37,,16.12
T066R10W5,2015-03-01,-6.065,-12.27,0.14,0.50,3152.49,65.68,240.85,,15.38
T066R10W5,2015-03-02,-13.175,-20.08,-6.27,7.58,3160.07,76.66,249.87,,28.85
T066R10W5,2015-03-03,-17.27,-22.63,-11.91,0.50,3160.57,60.46,250.41,,16.54
T066R10W5,2015-03-04,-9.915,-19.37,-0.46,0.00,3160.57,54.92,250.31,,17.58
T066R10W5,2015-03-05,-0.525,-4.32,3.27,0.83,3161.40,63.23,251.15,,19.44
T066R10W5,2015-03-06,-0.825,-2.80,1.15,7.99,3169.39,84.27,260.59,,22.07
T066R10W5,2015-03-07,-0.61,-4.63,3.41,0.42,3169.81,57.39,260.92,,16.75
T066R10W5,2015-03-08,1.92,-3.37,7.21,0.00,3169.81,60.85,260.74,,23.41
T066R10W5,2015-03-09,0.53,-2.81,3.87,4.33,3174.14,79.41,265.76,,19.95
T066R10W5,2015-03-10,-1.545,-6.64,3.55,0.00,3174.14,74.47,265.59,,10.22
T066R10W5,2015-03-11,-0.365,-4.77,4.04,0.00,3174.14,86.22,265.41,,8.28
T066R10W5,2015-03-12,4.665,-1.14,10.47,0.00,3174.14,67.65,265.19,,15.39
T066R10W5,2015-03-13,6.23,-0.22,12.68,0.08,3174.22,51.38,265.04,,16.41
T066R10W5,2015-03-14,5.385,-0.34,11.11,0.33,3174.55,51.50,265.14,,20.60
T066R10W5,2015-03-15,-4.39,-8.56,-0.22,0.33,3174.88,63.92,265.38,,17.22
T066R10W5,2015-03-16,-3.15,-10.21,3.91,0.00,3174.88,51.32,265.20,,11.96
T066R10W5,2015-03-17,0.93,-4.50,6.36,0.00,3174.88,47.14,264.98,,12.02
T066R10W5,2015-03-18,1.515,-3.90,6.93,0.25,3175.13,61.08,265.06,,19.04
T066R10W5,2015-03-19,-3.42,-6.51,-0.33,1.08,3176.21,68.94,266.17,,8.86
T066R10W5,2015-03-20,-7.035,-7.83,-6.24,1.08,3177.29,92.72,267.31,,9.01
T066R10W5,2015-03-21,-8.62,-9.61,-7.63,7.08,3184.37,91.43,275.65,,11.69
T066R10W5,2015-03-22,-6.61,-10.14,-3.08,2.41,3186.78,91.28,278.37,,5.45
T066R10W5,2015-03-23,-5.64,-8.27,-3.01,1.75,3188.53,92.50,280.29,,7.25
T066R10W5,2015-03-24,-4.04,-8.84,0.76,0.17,3188.70,85.77,280.29,,8.67
T066R10W5,2015-03-25,-0.38,-5.59,4.83,0.08,3188.78,81.41,280.15,,8.79
T066R10W5,2015-03-26,3.275,-1.75,8.30,0.67,3189.45,84.84,280.54,,13.24
T066R10W5,2015-03-27,7.24,1.02,13.46,0.08,3189.53,65.26,280.31,,10.48
T066R10W5,2015-03-28,2.2,-0.59,4.99,12.66,3202.19,87.83,292.70,,14.94
T066R10W5,2015-03-29,4.19,-1.12,9.50,0.17,3202.36,65.77,292.56,,13.98
T066R10W5,2015-03-30,3.235,-1.44,7.91,0.00,3202.36,52.56,292.27,,13.76
T066R10W5,2015-03-31,4.97,-2.13,12.07,3.41,3205.77,71.33,295.37,,13.73
T066R10W5,2015-04-01,-3.475,-5.38,-1.57,0.63,3206.40,93.01,295.89,,23.35
T066R10W5,2015-04-02,-1.835,-4.78,1.11,0.31,3206.71,89.17,296.00,,10.60
T066R10W5,2015-04-03,-1.39,-5.56,2.78,0.93,3207.64,80.96,296.86,,10.26
T066R10W5,2015-04-04,-2.505,-6.16,1.15,0.00,3207.64,72.34,296.60,,4.25
T066R10W5,2015-04-05,-3.96,-8.30,0.38,0.00,3207.64,82.45,296.36,,5.75
T066R10W5,2015-04-06,-1.855,-6.97,3.26,0.00,3207.64,74.21,296.09,,14.04
T066R10W5,2015-04-07,-0.225,-6.20,5.75,0.00,3207.64,65.63,295.80,,10.17
T066R10W5,2015-04-08,3.28,-2.61,9.17,0.00,3207.64,45.48,295.46,,12.93
T066R10W5,2015-04-09,6.945,0.47,13.42,0.00,3207.64,36.15,295.08,,13.26
T066R10W5,2015-04-10,7.76,1.80,13.72,0.00,3207.64,34.80,288.82,,13.34
T066R10W5,2015-04-11,2.435,-2.97,7.84,3.68,3211.32,56.43,273.57,,15.91
T066R10W5,2015-04-12,-1.005,-4.43,2.42,0.00,3211.32,49.23,270.04,,22.77
T066R10W5,2015-04-13,1.785,-4.19,7.76,0.00,3211.32,35.65,258.18,,14.76
T066R10W5,2015-04-14,2.04,-3.09,7.17,0.00,3211.32,45.25,247.13,,16.36
T066R10W5,2015-04-15,2.925,-2.72,8.57,0.00,3211.32,42.07,233.77,,18.81
T066R10W5,2015-04-16,4.2,-0.05,8.45,0.49,3211.81,67.93,220.00,,16.06
T066R10W5,2015-04-17,3.635,-0.47,7.74,1.47,3213.28,68.03,206.07,,15.65
T066R10W5,2015-04-18,1.53,-2.24,5.30,0.00,3213.28,58.49,197.40,,19.91
T066R10W5,2015-04-19,3.915,-1.88,9.71,0.00,3213.28,43.02,181.87,,9.03
T066R10W5,2015-04-20,7.87,1.67,14.07,0.00,3213.28,43.51,160.06,,10.60
T066R10W5,2015-04-21,9.72,3.14,16.30,0.00,3213.28,41.99,135.92,,10.88
T066R10W5,2015-04-22,6.68,-0.76,14.12,4.17,3217.45,65.06,109.66,,15.91
T066R10W5,2015-04-23,-0.735,-1.60,0.13,6.86,3224.31,96.90,117.55,,9.97
T066R10W5,2015-04-24,-1.54,-2.68,-0.40,1.47,3225.78,97.38,118.98,,1.04
T066R10W5,2015-04-25,-3.055,-6.78,0.67,0.00,3225.78,77.21,118.66,,1.51
T066R10W5,2015-04-26,2.605,-3.80,9.01,0.00,3225.78,55.52,112.00,,10.04
T066R10W5,2015-04-27,7.17,-0.07,14.41,0.00,3225.78,51.39,88.78,,13.53
T066R10W5,2015-04-28,11.1,4.68,17.52,0.00,3225.78,49.81,63.81,,19.21
T066R10W5,2015-04-29,5.605,0.46,10.75,0.00,3225.78,42.34,45.61,,16.43
T066R10W5,2015-04-30,4.025,-1.21,9.26,0.00,3225.78,58.98,29.44,,16.87
T066R10W5,2015-05-01,2.975,-1.16,7.11,1.59,3227.37,67.24,14.55,,13.47
T066R10W5,2015-05-02,1.62,-1.98,5.22,2.58,3229.95,84.58,10.32,,17.64
T066R10W5,2015-05-03,1.435,-2.24,5.11,0.99,3230.94,85.15,2.35,,9.99
T066R10W5,2015-05-04,3.385,-0.63,7.40,0.20,3231.14,74.79,0.00,,14.01
T066R10W5,2015-05-05,-0.565,-3.48,2.35,3.37,3234.51,91.01,1.80,,14.44
T066R10W5,2015-05-06,-2.7,-4.87,-0.53,5.95,3240.46,90.45,8.59,,15.32
T066R10W5,2015-05-07,-0.245,-5.09,4.60,0.00,3240.46,76.31,5.21,,8.28
T066R10W5,2015-05-08,4.99,-1.74,11.72,0.20,3240.66,51.98,0.00,,9.57
T066R10W5,2015-05-09,8.365,2.42,14.31,0.00,3240.66,42.02,0.00,,10.27
T066R10W5,2015-05-10,6.86,0.31,13.41,0.00,3240.66,45.24,0.00,,12.57
T066R10W5,2015-05-11,6.545,-0.16,13.25,0.00,3240.66,35.45,0.00,,14.58
T066R10W5,2015-05-12,7.96,1.10,14.82,0.00,3240.66,35.97,0.00,,18.24
T066R10W5,2015-05-13,8.26,2.23,14.29,0.00,3240.66,36.50,0.00,,18.98
T066R10W5,2015-05-14,7.745,1.00,14.49,0.00,3240.66,44.91,0.00,,14.37
T066R10W5,2015-05-15,8.795,2.85,14.74,0.00,3240.66,68.86,0.00,,14.10
T066R10W5,2015-05-16,3.315,-1.73,8.36,0.00,3240.66,59.94,0.00,,17.58
T066R10W5,2015-05-17,3.035,-4.27,10.34,0.00,3240.66,46.99,0.00,,12.77
T066R10W5,2015-05-18,7.63,0.32,14.94,0.00,3240.66,37.20,0.00,,16.85
T066R10W5,2015-05-19,10.56,3.60,17.52,0.00,3240.66,30.20,0.00,,15.77
T066R10W5,2015-05-20,12.585,5.58,19.59,0.00,3240.66,29.60,0.00,,16.02
T066R10W5,2015-05-21,13.98,7.48,20.48,0.00,3240.66,29.06,0.00,,13.14
T066R10W5,2015-05-22,16.45,10.24,22.66,0.00,3240.66,26.27,0.00,,8.53
T066R10W5,2015-05-23,16.705,10.36,23.05,0.00,3240.66,32.71,0.00,,10.56
T066R10W5,2015-05-24,17.195,10.76,23.63,0.60,3241.26,35.28,0.00,,10.92
T066R10W5,2015-05-25,16.16,11.23,21.09,0.60,3241.86,40.33,0.00,,11.18
T066R10W5,2015-05-26,14.51,9.31,19.71,0.00,3241.86,55.64,0.00,,10.03
T066R10W5,2015-05-27,14.205,6.20,22.21,0.00,3241.86,55.06,0.00,,11.33
T066R10W5,2015-05-28,6.72,0.94,12.50,0.60,3242.46,58.10,0.00,,11.57
T066R10W5,2015-05-29,6.735,0.74,12.73,0.00,3242.46,51.37,0.00,,13.58
T066R10W5,2015-05-30,8.67,4.22,13.12,0.00,3242.46,61.43,0.00,,15.75
T066R10W5,2015-05-31,9.335,4.00,14.67,8.14,3250.60,75.62,0.00,,13.14
T066R10W5,2015-06-01,6.355,2.24,10.47,0.59,3251.19,79.81,0.00,,13.74
T066R10W5,2015-06-02,5.865,1.79,9.94,0.00,3251.19,80.35,0.00,,14.17
T066R10W5,2015-06-03,11.77,4.30,19.24,0.00,3251.19,62.36,0.00,,17.11
T066R10W5,2015-06-04,13.115,7.19,19.04,0.00,3251.19,58.02,0.00,,10.47
T066R10W5,2015-06-05,14.62,7.31,21.93,0.00,3251.19,55.39,0.00,,11.16
T066R10W5,2015-06-06,16.095,11.06,21.13,0.00,3251.19,43.68,0.00,,19.27
T066R10W5,2015-06-07,16.5,11.00,22.00,0.00,3251.19,46.86,0.00,,16.54
T066R10W5,2015-06-08,14.99,9.51,20.47,0.00,3251.19,48.43,0.00,,21.61
T066R10W5,2015-06-09,12.055,7.26,16.85,0.59,3251.78,60.11,0.00,,10.31
T066R10W5,2015-06-10,13.9,7.00,20.80,0.00,3251.78,51.14,0.00,,11.04
T066R10W5,2015-06-11,13.925,7.55,20.30,0.00,3251.78,53.04,0.00,,13.03
T066R10W5,2015-06-12,8.485,4.14,12.83,2.57,3254.35,69.91,0.00,,15.45
T066R10W5,2015-06-13,6.68,4.28,9.08,15.99,3270.34,94.63,0.00,,14.28
T066R10W5,2015-06-14,8.505,4.39,12.62,7.70,3278.04,86.30,0.00,,10.18
T066R10W5,2015-06-15,10.77,5.71,15.83,0.00,3278.04,56.56,0.00,,6.96
T066R10W5,2015-06-16,10.555,4.32,16.79,2.37,3280.41,70.48,0.00,,12.18
T066R10W5,2015-06-17,8.105,3.23,12.98,0.99,3281.40,68.06,0.00,,8.47
T066R10W5,2015-06-18,11.105,4.28,17.93,0.79,3282.19,76.56,0.00,,10.76
T066R10W5,2015-06-19,10.67,5.27,16.07,25.86,3308.05,82.43,0.00,,11.20
T066R10W5,2015-06-20,8.34,3.95,12.73,0.20,3308.25,79.99,0.00,,12.97
T066R10W5,2015-06-21,10.79,4.74,16.84,4.54,3312.79,76.88,0.00,,10.28
T066R10W5,2015-06-22,12.035,7.26,16.81,1.38,3314.17,70.11,0.00,,12.71
T066R10W5,2015-06-23,13.155,8.45,17.86,3.36,3317.53,71.95,0.00,,6.88
T066R10W5,2015-06-24,17.56,10.95,24.17,0.00,3317.53,50.30,0.00,,8.21
T066R10W5,2015-06-25,18.43,13.09,23.77,0.39,3317.92,51.97,0.00,,11.70
T066R10W5,2015-06-26,17.355,11.21,23.50,0.99,3318.91,51.96,0.00,,15.57
T066R10W5,2015-06-27,18.765,10.90,26.63,0.00,3318.91,44.50,0.00,,11.53
T066R10W5,2015-06-28,21.83,16.83,26.83,0.00,3318.91,38.72,0.00,,12.91
T066R10W5,2015-06-29,17.365,12.46,22.27,0.59,3319.50,59.47,0.00,,11.80
T066R10W5,2015-06-30,16.59,12.06,21.12,0.00,3319.50,83.02,0.00,,12.02
T066R10W5,2015-07-01,17.22,11.88,22.56,0.20,3319.70,65.34,0.00,,14.82
T066R10W5,2015-07-02,19.745,13.25,26.24,0.00,3319.70,48.40,0.00,,9.27
T066R10W5,2015-07-03,17.025,11.11,22.94,0.00,3319.70,37.55,0.00,,15.80
T066R10W5,2015-07-04,11.505,7.04,15.97,2.94,3322.64,74.25,0.00,,17.89
T066R10W5,2015-07-05,11.865,6.80,16.93,0.00,3322.64,65.61,0.00,,10.84
T066R10W5,2015-07-06,14.0,6.75,21.25,0.00,3322.64,54.32,0.00,,11.99
T066R10W5,2015-07-07,12.055,4.32,19.79,0.00,3322.64,56.41,0.00,,8.06
T066R10W5,2015-07-08,20.235,11.25,29.22,0.00,3322.64,42.64,0.00,,15.17
T066R10W5,2015-07-09,21.68,14.26,29.10,0.00,3322.64,44.58,0.00,,13.49
T066R10W5,2015-07-10,19.2,12.18,26.22,0.00,3322.64,57.95,0.00,,12.20
T066R10W5,2015-07-11,18.835,12.88,24.79,0.98,3323.62,76.21,0.00,,9.31
T066R10W5,2015-07-12,18.76,14.10,23.42,26.68,3350.30,84.79,0.00,,12.82
T066R10W5,2015-07-13,16.945,11.91,21.98,5.10,3355.40,63.65,0.00,,10.18
T066R10W5,2015-07-14,15.585,9.88,21.29,0.39,3355.79,61.32,0.00,,13.75
T066R10W5,2015-07-15,14.95,9.85,20.05,0.00,3355.79,56.69,0.00,,12.06
T066R10W5,2015-07-16,8.69,7.03,10.35,5.69,3361.48,85.90,0.00,,18.24
T066R10W5,2015-07-17,13.275,9.03,17.52,11.57,3373.05,81.02,0.00,,22.78
T066R10W5,2015-07-18,16.18,9.93,22.43,3.14,3376.19,66.36,0.00,,15.76
T066R10W5,2015-07-19,15.42,9.72,21.12,0.00,3376.19,60.87,0.00,,17.46
T066R10W5,2015-07-20,16.085,10.56,21.61,20.80,3396.99,63.82,0.00,,11.05
T066R10W5,2015-07-21,13.305,8.51,18.10,0.20,3397.19,73.53,0.00,,13.68
T066R10W5,2015-07-22,12.255,7.21,17.30,1.18,3398.37,73.17,0.00,,11.56
T066R10W5,2015-07-23,12.055,6.21,17.90,0.78,3399.15,78.41,0.00,,10.07
T066R10W5,2015-07-24,14.1,7.54,20.66,13.73,3412.88,73.43,0.00,,11.40
T066R10W5,2015-07-25,12.03,7.44,16.62,0.20,3413.08,72.32,0.00,,11.60
T066R10W5,2015-07-26,11.93,7.03,16.83,0.00,3413.08,65.55,0.00,,11.66
T066R10W5,2015-07-27,13.595,7.39,19.80,0.00,3413.08,54.05,0.00,,11.80
T066R10W5,2015-07-28,13.665,7.98,19.35,0.00,3413.08,58.61,0.00,,17.87
T066R10W5,2015-07-29,13.385,9.13,17.64,0.00,3413.08,59.80,0.00,,15.95
T066R10W5,2015-07-30,14.015,7.75,20.28,0.00,3413.08,52.92,0.00,,13.01
T066R10W5,2015-07-31,17.465,10.78,24.15,0.00,3413.08,48.67,0.00,,10.56
T066R10W5,2015-08-01,15.06,10.71,19.41,0.00,3413.08,62.88,0.00,,12.36
T066R10W5,2015-08-02,15.96,10.32,21.60,5.37,3418.45,73.05,0.00,,7.23
T066R10W5,2015-08-03,15.925,11.24,20.61,14.33,3432.78,85.03,0.00,,14.39
T066R10W5,2015-08-04,13.345,8.92,17.77,18.31,3451.09,79.54,0.00,,14.82
T066R10W5,2015-08-05,10.555,8.16,12.95,19.11,3470.20,83.69,0.00,,9.08
T066R10W5,2015-08-06,11.07,8.12,14.02,3.58,3473.78,94.75,0.00,,11.66
T066R10W5,2015-08-07,13.85,8.73,18.97,0.20,3473.98,77.87,0.00,,10.52
T066R10W5,2015-08-08,15.96,10.87,21.05,2.59,3476.57,71.30,0.00,,7.93
T066R10W5,2015-08-09,17.815,12.12,23.51,1.19,3477.76,70.94,0.00,,9.47
T066R10W5,2015-08-10,17.97,11.30,24.64,0.20,3477.96,63.64,0.00,,10.54
T066R10W5,2015-08-11,19.515,14.19,24.84,0.00,3477.96,49.84,0.00,,13.53
T066R10W5,2015-08-12,18.06,12.15,23.97,0.00,3477.96,54.01,0.00,,11.04
T066R10W5,2015-08-13,17.115,10.73,23.50,5.57,3483.53,63.81,0.00,,9.91
T066R10W5,2015-08-14,12.535,8.14,16.93,0.20,3483.73,67.20,0.00,,12.60
T066R10W5,2015-08-15,7.23,4.49,9.97,0.00,3483.73,87.52,0.00,,12.77
T066R10W5,2015-08-16,8.88,4.53,13.23,0.00,3483.73,73.59,0.00,,10.08
T066R10W5,2015-08-17,12.875,6.46,19.29,5.37,3489.10,70.40,0.00,,13.10
T066R10W5,2015-08-18,12.345,5.86,18.83,0.20,3489.30,72.12,0.00,,11.83
T066R10W5,2015-08-19,14.325,9.36,19.29,0.00,3489.30,57.71,0.00,,16.10
T066R10W5,2015-08-20,9.365,4.77,13.96,0.00,3489.30,70.98,0.00,,13.91
T066R10W5,2015-08-21,5.61,2.91,8.31,0.40,3489.70,82.31,0.00,,16.23
T066R10W5,2015-08-22,8.34,1.79,14.89,0.20,3489.90,62.50,0.00,,8.55
T066R10W5,2015-08-23,13.64,6.42,20.86,0.40,3490.30,57.01,0.00,,11.19
T066R10W5,2015-08-24,13.645,8.40,18.89,0.00,3490.30,59.31,0.00,,10.06
T066R10W5,2015-08-25,13.11,7.36,18.86,0.80,3491.10,73.03,0.00,,11.99
T066R10W5,2015-08-26,13.015,8.31,17.72,0.00,3491.10,78.53,0.00,,10.00
T066R10W5,2015-08-27,15.985,9.62,22.35,0.00,3491.10,60.46,0.00,,11.81
T066R10W5,2015-08-28,16.57,10.50,22.64,0.00,3491.10,52.88,0.00,,11.04
T066R10W5,2015-08-29,12.64,8.00,17.28,6.97,3498.07,69.39,0.00,,14.99
T066R10W5,2015-08-30,11.9,7.49,16.31,0.20,3498.27,70.37,0.00,,13.49
T066R10W5,2015-08-31,11.505,6.58,16.43,0.40,3498.67,57.80,0.00,,13.40
T066R10W5,2015-09-01,9.47,4.32,14.62,7.13,3505.80,73.88,0.00,,11.43
T066R10W5,2015-09-02,7.155,3.71,10.60,3.17,3508.97,91.60,0.00,,12.18
T066R10W5,2015-09-03,4.475,0.82,8.13,0.00,3508.97,86.67,0.00,,12.99
T066R10W5,2015-09-04,4.115,1.15,7.08,0.79,3509.76,91.71,0.00,,8.10
T066R10W5,2015-09-05,5.23,2.11,8.35,0.20,3509.96,89.47,0.00,,8.20
T066R10W5,2015-09-06,4.315,2.96,5.67,1.98,3511.94,92.47,0.00,,7.98
T066R10W5,2015-09-07,8.135,2.70,13.57,0.00,3511.94,75.22,0.00,,11.55
T066R10W5,2015-09-08,8.55,5.12,11.98,4.36,3516.30,82.40,0.00,,8.30
T066R10W5,2015-09-09,8.005,3.98,12.03,0.20,3516.50,85.51,0.00,,6.55
T066R10W5,2015-09-10,12.78,6.84,18.72,0.00,3516.50,74.17,0.00,,10.93
T066R10W5,2015-09-11,17.03,10.19,23.87,0.00,3516.50,53.79,0.00,,15.39
T066R10W5,2015-09-12,12.735,6.40,19.07,0.40,3516.90,70.63,0.00,,15.78
T066R10W5,2015-09-13,5.35,1.47,9.23,3.37,3520.27,90.63,0.00,,13.16
T066R10W5,2015-09-14,4.435,0.48,8.39,0.20,3520.47,87.70,0.00,,9.34
T066R10W5,2015-09-15,3.01,0.25,5.77,3.96,3524.43,95.08,0.00,,7.89
T066R10W5,2015-09-16,3.27,0.41,6.13,0.00,3524.43,94.31,0.00,,7.54
T066R10W5,2015-09-17,6.39,0.29,12.49,0.20,3524.63,76.24,0.00,,10.61
T066R10W5,2015-09-18,8.14,2.72,13.56,0.20,3524.83,66.90,0.00,,15.23
T066R10W5,2015-09-19,11.21,4.68,17.74,0.00,3524.83,65.80,0.00,,18.52
T066R10W5,2015-09-20,4.325,0.33,8.32,3.57,3528.40,73.78,0.00,,11.73
T066R10W5,2015-09-21,2.4,-0.96,5.76,0.00,3528.40,77.48,0.00,,15.59
T066R10W5,2015-09-22,1.085,-0.76,2.93,1.19,3529.59,90.49,0.00,,10.07
T066R10W5,2015-09-23,4.925,-0.98,10.83,0.20,3529.79,88.81,0.00,,10.14
T066R10W5,2015-09-24,8.82,3.27,14.37,0.00,3529.79,64.18,0.00,,13.33
T066R10W5,2015-09-25,7.26,2.30,12.22,0.00,3529.79,63.30,0.00,,16.51
T066R10W5,2015-09-26,5.245,0.36,10.13,0.00,3529.79,64.55,0.00,,15.28
T066R10W5,2015-09-27,-0.39,-3.93,3.15,1.98,3531.77,78.42,0.00,,18.09
T066R10W5,2015-09-28,4.125,-4.15,12.40,0.00,3531.77,71.10,0.00,,10.67
T066R10W5,2015-09-29,9.375,5.07,13.68,0.00,3531.77,75.87,0.00,,11.84
T066R10W5,2015-09-30,13.085,6.93,19.24,0.00,3531.77,66.15,0.00,,11.01
T066R10W5,2015-10-01,15.555,10.81,20.30,0.00,3531.77,55.45,0.00,,10.81
T066R10W5,2015-10-02,6.055,-0.80,12.91,4.95,3536.72,89.02,0.00,,22.32
T066R10W5,2015-10-03,-1.67,-4.32,0.98,2.18,3538.90,95.61,2.44,,11.91
T066R10W5,2015-10-04,-0.56,-4.82,3.70,0.00,3538.90,87.83,0.00,,13.92
T066R10W5,2015-10-05,2.81,-1.93,7.55,0.20,3539.10,68.92,0.00,,14.46
T066R10W5,2015-10-06,2.985,-1.01,6.98,0.00,3539.10,72.82,0.00,,10.96
T066R10W5,2015-10-07,8.285,3.97,12.60,0.00,3539.10,68.14,0.00,,12.32
T066R10W5,2015-10-08,10.35,3.93,16.77,0.00,3539.10,65.55,0.00,,11.30
T066R10W5,2015-10-09,11.765,7.16,16.37,0.00,3539.10,64.50,0.00,,12.96
T066R10W5,2015-10-10,13.505,9.31,17.70,0.00,3539.10,54.70,0.00,,14.44
T066R10W5,2015-10-11,5.65,1.18,10.12,15.23,3554.33,91.40,0.00,,19.55
T066R10W5,2015-10-12,4.99,-0.24,10.22,0.00,3554.33,70.66,0.00,,16.28
T066R10W5,2015-10-13,5.54,1.36,9.72,0.00,3554.33,54.93,0.00,,18.68
T066R10W5,2015-10-14,4.205,0.59,7.82,0.00,3554.33,57.87,0.00,,18.79
T066R10W5,2015-10-15,3.825,-1.17,8.82,0.00,3554.33,52.47,0.00,,10.12
T066R10W5,2015-10-16,7.51,1.12,13.90,0.00,3554.33,52.88,0.00,,10.68
T066R10W5,2015-10-17,11.54,4.54,18.54,0.00,3554.33,47.45,0.00,,17.33
T066R10W5,2015-10-18,9.045,4.45,13.64,0.00,3554.33,56.32,0.00,,16.95
T066R10W5,2015-10-19,8.79,2.78,14.80,2.77,3557.10,63.70,0.00,,9.46
T066R10W5,2015-10-20,3.49,-0.31,7.29,0.59,3557.69,73.23,0.00,,15.75
T066R10W5,2015-10-21,7.03,2.26,11.80,0.00,3557.69,58.84,0.00,,13.18
T066R10W5,2015-10-22,4.735,0.71,8.76,0.00,3557.69,59.32,0.00,,16.15
T066R10W5,2015-10-23,2.945,-0.94,6.83,0.00,3557.69,65.12,0.00,,15.48
T066R10W5,2015-10-24,2.31,-1.77,6.39,0.00,3557.69,64.83,0.00,,10.95
